"Category Id";"Category Name"
"1009631";"Fashion / Women's Fashion / Costumes & Accessories / Women / Accessories"
"1009642";"Fashion / Women's Fashion / Costumes & Accessories / Women / Footwear"
"1010750";"Fashion / Women's Fashion / Jewelry / Fashion / Anklets"
"1010751";"Fashion / Women's Fashion / Jewelry / Fashion / Bracelets"
"1010760";"Fashion / Women's Fashion / Jewelry / Fashion / Brooches & Pins"
"1010770";"Fashion / Women's Fashion / Jewelry / Fashion / Earrings"
"1010778";"Fashion / Women's Fashion / Jewelry / Fashion / Jewelry Sets"
"1010779";"Fashion / Women's Fashion / Jewelry / Fashion / Necklaces"
"1010792";"Fashion / Women's Fashion / Jewelry / Fashion / Rings"
"1010884";"Fashion / Women's Fashion / Jewelry / Wedding & Engagement / Engagement Rings"
"1010887";"Fashion / Women's Fashion / Jewelry / Wedding & Engagement / Wedding Rings"
"1010982";"Fashion / Women's Fashion / Maternity / Clothing Sets / Skirt Sets"
"1010990";"Fashion / Women's Fashion / Maternity / Intimates / Lingerie Sets"
"1011103";"Fashion / Women's Fashion / Plus-Size / Intimates / Lingerie"
"1011166";"Fashion / Women's Fashion / Plus-Size / Maternity / Sweaters"
"1011188";"Fashion / Women's Fashion / Plus-Size / Sleep & Lounge / Nightgowns & Sleepshirts"
"1010897";"Fashion / Women's Fashion / Shoes / Athletic / Cycling"
"1010898";"Fashion / Women's Fashion / Shoes / Athletic / Fitness & Cross-Training"
"1010900";"Fashion / Women's Fashion / Shoes / Athletic / Golf"
"1010903";"Fashion / Women's Fashion / Shoes / Athletic / Running"
"1010909";"Fashion / Women's Fashion / Shoes / Athletic / Skateboarding"
"1010912";"Fashion / Women's Fashion / Shoes / Athletic / Team Sports"
"1010935";"Fashion / Women's Fashion / Shoes / Boots / Ankle & Bootie"
"1010936";"Fashion / Women's Fashion / Shoes / Boots / Knee-High"
"1010937";"Fashion / Women's Fashion / Shoes / Boots / Mid-Calf"
"1010938";"Fashion / Women's Fashion / Shoes / Boots / Over-the-Knee"
"1010941";"Fashion / Women's Fashion / Shoes / Flats / Ballet"
"1010948";"Fashion / Women's Fashion / Shoes / Outdoor / Hiking & Trekking"
"1010964";"Fashion / Women's Fashion / Shoes / Sandals / Heeled Sandals"
"1010965";"Fashion / Women's Fashion / Shoes / Sandals / Platforms & Wedges"
"1011313";"Fashion / Women's Fashion / Shoes / Sports Shoes / Court"
"1011318";"Fashion / Women's Fashion / Shoes / Sports Shoes / Outdoor"
"1011323";"Fashion / Women's Fashion / Shoes / Sports Shoes / Running"
"1011306";"Fashion / Women's Fashion / Underwear & Sleepwear / Bra / Non Padded Underwire"
"1011307";"Fashion / Women's Fashion / Underwear & Sleepwear / Bra / Non Wire"
"1011308";"Fashion / Women's Fashion / Underwear & Sleepwear / Bra / Padded Underwire"
"1006801";"Garden & Outdoors / Outdoor Décor / Backyard Birding & Wildlife / Birds / Birdbath Accessories"
"1007092";"Garden & Outdoors / Patio Furniture & Accessories / Patio Seating / Chairs / Chaise Lounges"
"1020386";"Grocery / Beer, Wine & Spirits / Champagne & Sparkling Wine / Champagne / Champagne Blanc"
"1020387";"Grocery / Beer, Wine & Spirits / Champagne & Sparkling Wine / Champagne / Champagne Blends"
"1020388";"Grocery / Beer, Wine & Spirits / Champagne & Sparkling Wine / Champagne / Champagne Dry"
"1020390";"Grocery / Beer, Wine & Spirits / Champagne & Sparkling Wine / Champagne / Champagne Gift Boxes"
"1020391";"Grocery / Beer, Wine & Spirits / Champagne & Sparkling Wine / Champagne / Champagne Rose"
"1020392";"Grocery / Beer, Wine & Spirits / Champagne & Sparkling Wine / Champagne / Champagne White"
"1020395";"Grocery / Beer, Wine & Spirits / Champagne & Sparkling Wine / Sparkling Wine / Sparkling Wine Blends"
"1020396";"Grocery / Beer, Wine & Spirits / Champagne & Sparkling Wine / Sparkling Wine / Sparkling Wine Brut"
"1020397";"Grocery / Beer, Wine & Spirits / Champagne & Sparkling Wine / Sparkling Wine / Sparkling Wine Dry"
"1020399";"Grocery / Beer, Wine & Spirits / Champagne & Sparkling Wine / Sparkling Wine / Sparkling Wine Rose"
"1020411";"Grocery / Beer, Wine & Spirits / Spirits & Liquors / Rum / Aged Rum"
"1020412";"Grocery / Beer, Wine & Spirits / Spirits & Liquors / Rum / Dark Rum"
"1020413";"Grocery / Beer, Wine & Spirits / Spirits & Liquors / Rum / White Rum"
"1020415";"Grocery / Beer, Wine & Spirits / Spirits & Liquors / Tequila / Aged"
"1020416";"Grocery / Beer, Wine & Spirits / Spirits & Liquors / Tequila / Gold"
"1020417";"Grocery / Beer, Wine & Spirits / Spirits & Liquors / Tequila / Rested"
"1020418";"Grocery / Beer, Wine & Spirits / Spirits & Liquors / Tequila / Silver"
"1020426";"Grocery / Beer, Wine & Spirits / Wine / Red Wine / Cabernet Sauvignon"
"1020427";"Grocery / Beer, Wine & Spirits / Wine / Red Wine / Malbec"
"1020428";"Grocery / Beer, Wine & Spirits / Wine / Red Wine / Merlot"
"1020429";"Grocery / Beer, Wine & Spirits / Wine / Red Wine / Organic Red"
"1020430";"Grocery / Beer, Wine & Spirits / Wine / Red Wine / Pinot noir"
"1020431";"Grocery / Beer, Wine & Spirits / Wine / Red Wine / Pinotage"
"1020432";"Grocery / Beer, Wine & Spirits / Wine / Red Wine / Red Blend"
"1020433";"Grocery / Beer, Wine & Spirits / Wine / Red Wine / Semi-Sweet Red"
"1020434";"Grocery / Beer, Wine & Spirits / Wine / Red Wine / Shiraz"
"1020435";"Grocery / Beer, Wine & Spirits / Wine / Red Wine / Sweet Red"
"1020436";"Grocery / Beer, Wine & Spirits / Wine / Red Wine / Zinfandel"
"1020438";"Grocery / Beer, Wine & Spirits / Wine / Rosé‎ Wine / Organic Rosé‎"
"1020439";"Grocery / Beer, Wine & Spirits / Wine / Rosé‎ Wine / Rosé‎ Blend"
"1020440";"Grocery / Beer, Wine & Spirits / Wine / Rosé‎ Wine / Rosé‎ Sweet"
"1020441";"Grocery / Beer, Wine & Spirits / Wine / Rosé‎ Wine / Semi-Dry Rosé‎"
"1020444";"Grocery / Beer, Wine & Spirits / Wine / White Wine / Chardonnay"
"1020445";"Grocery / Beer, Wine & Spirits / Wine / White Wine / Chenin Blanc"
"1020446";"Grocery / Beer, Wine & Spirits / Wine / White Wine / Organic White"
"1020447";"Grocery / Beer, Wine & Spirits / Wine / White Wine / Sauvignon Blanc"
"1020448";"Grocery / Beer, Wine & Spirits / Wine / White Wine / White Blend"
"1018700";"Grocery / Beverages / Bottled Beverages, Water & Drink Mixes / Cocktail Mixers / Bitters"
"1018715";"Grocery / Beverages / Bottled Beverages, Water & Drink Mixes / Juices / Ciders"
"1018719";"Grocery / Beverages / Bottled Beverages, Water & Drink Mixes / Juices / Smoothies"
"1018747";"Grocery / Beverages / Bottled Beverages, Water & Drink Mixes / Milk Substitutes / Coconut Milk"
"1018772";"Grocery / Beverages / Coffee, Tea & Cocoa / Coffee / Ground Coffee"
"1018773";"Grocery / Beverages / Coffee, Tea & Cocoa / Coffee / Instant Coffee"
"1018775";"Grocery / Beverages / Coffee, Tea & Cocoa / Coffee / Single-Serve Capsules & Pods"
"1018776";"Grocery / Beverages / Coffee, Tea & Cocoa / Coffee / Unroasted Coffee Beans"
"1018780";"Grocery / Beverages / Coffee, Tea & Cocoa / Tea / Black"
"1018782";"Grocery / Beverages / Coffee, Tea & Cocoa / Tea / Green"
"1018783";"Grocery / Beverages / Coffee, Tea & Cocoa / Tea / Herbal"
"1018785";"Grocery / Beverages / Coffee, Tea & Cocoa / Tea / Rooibos"
"1018787";"Grocery / Beverages / Coffee, Tea & Cocoa / Tea / White"
"1018877";"Grocery / Bakery / Fresh Bakery Breads / Dinner Bread / Seeded"
"1019079";"Grocery / Canned, Jarred & Packaged Foods / Meat, Poultry & Seafood / Seafood / Mackerel"
"1019082";"Grocery / Canned, Jarred & Packaged Foods / Meat, Poultry & Seafood / Seafood / Salmon"
"1019083";"Grocery / Canned, Jarred & Packaged Foods / Meat, Poultry & Seafood / Seafood / Sardines"
"1019087";"Grocery / Canned, Jarred & Packaged Foods / Meat, Poultry & Seafood / Seafood / Tuna Fish"
"1019154";"Grocery / Condiments & Salad Dressings / Salad Dressings / Oils / Corn"
"1019157";"Grocery / Condiments & Salad Dressings / Salad Dressings / Oils / Olive"
"1019172";"Grocery / Condiments & Salad Dressings / Salad Dressings / Vinaigrette / Wine"
"1019175";"Grocery / Condiments & Salad Dressings / Salad Dressings / Vinegars / Balsamic"
"1019177";"Grocery / Condiments & Salad Dressings / Salad Dressings / Vinegars / Malt"
"1020452";"Grocery / Food Cupboard / Cooking Ingredients / Condiments / Brown Sauces"
"1020453";"Grocery / Food Cupboard / Cooking Ingredients / Condiments / Hot Sauces"
"1020455";"Grocery / Food Cupboard / Cooking Ingredients / Herbs / Bouquet Garni"
"1020456";"Grocery / Food Cupboard / Cooking Ingredients / Herbs / Chervil"
"1020458";"Grocery / Food Cupboard / Cooking Ingredients / Herbs / Mixed Herbs"
"1020462";"Grocery / Food Cupboard / Cooking Ingredients / Spices / Curry"
"1020468";"Grocery / Food Cupboard / Snacks, Crisps & Nuts / Crackers / Crispbreads"
"1020470";"Grocery / Food Cupboard / Snacks, Crisps & Nuts / Crisps & Chips / Multipack Crisps"
"1020471";"Grocery / Food Cupboard / Snacks, Crisps & Nuts / Crisps & Chips / Single Serve Crisps"
"1020474";"Grocery / Food Cupboard / Desserts & Custard / Desserts & Custard / Custard"
"1020480";"Grocery / Food Cupboard / Tins & Cans / Soups / Everyday Soups"
"1020481";"Grocery / Food Cupboard / Tins & Cans / Soups / Healthy Soups"
"1020482";"Grocery / Food Cupboard / Tins & Cans / Soups / Speciality Soups"
"1020484";"Grocery / Food Cupboard / Tins & Cans / Tinned Meat / Yeast Extract"
"1020486";"Grocery / Food Cupboard / Tins & Cans / Tinned Tomatoes / Puree"
"1020496";"Grocery / Toiletries / Baby Toiletries & Accessories / Baby Toiletries / Cotton Wool & Buds"
"1020497";"Grocery / Toiletries / Baby Toiletries & Accessories / Baby Toiletries / For Mum"
"1020499";"Grocery / Toiletries / Baby Toiletries & Accessories / Baby Wipes & Nappy Sacks / Nappy Sacks"
"1023972";"Health & Beauty / Beauty & Personal Care / Hair Care / Hair & Scalp Care / Hair & Scalp Treatments"
"1024088";"Health & Beauty / Beauty & Personal Care / Makeup / Body / Temporary Tattoos"
"1024093";"Health & Beauty / Beauty & Personal Care / Makeup / Eyes / Eyeliner"
"1024104";"Health & Beauty / Beauty & Personal Care / Makeup / Face / Concealers & Neutralizers"
"1024200";"Health & Beauty / Beauty & Personal Care / Personal Care / Deodorants & Antiperspirants / Deodorants"
"1024343";"Health & Beauty / Beauty & Personal Care / Personal Care / Skin Care / Face"
"1024389";"Health & Beauty / Beauty & Personal Care / Personal Care / Skin Care / Feet, Hands & Nails"
"1022695";"Health & Beauty / Health Care / First Aid / Antibiotics & Antiseptics / Hand Sanitizers"
"1022720";"Health & Beauty / Health Care / First Aid / Itching & Rash Treatments / Insect & Pest Repellent"
"1022770";"Health & Beauty / Health Care / Medications & Treatments / Allergy, Sinus & Asthma / Asthma Medicine"
"1022776";"Health & Beauty / Health Care / Medications & Treatments / Cough & Cold / Chest Rubs"
"1022777";"Health & Beauty / Health Care / Medications & Treatments / Cough & Cold / Cold & Flu Relief"
"1022778";"Health & Beauty / Health Care / Medications & Treatments / Cough & Cold / Coughing & Sore Throats"
"1022787";"Health & Beauty / Health Care / Medications & Treatments / Digestion & Nausea / Gas Relief"
"1022789";"Health & Beauty / Health Care / Medications & Treatments / Digestion & Nausea / Laxatives"
"1022793";"Health & Beauty / Health Care / Medications & Treatments / Medication Aids / Eye Drop Guides"
"1022794";"Health & Beauty / Health Care / Medications & Treatments / Medication Aids / Pill Cases"
"1022795";"Health & Beauty / Health Care / Medications & Treatments / Medication Aids / Pill Crushers & Splitters"
"1022796";"Health & Beauty / Health Care / Medications & Treatments / Medication Aids / Pill Dispensers & Reminders"
"1022798";"Health & Beauty / Health Care / Medications & Treatments / Pain Relievers / Alternative Pain Relief"
"1022799";"Health & Beauty / Health Care / Medications & Treatments / Pain Relievers / Arthritis"
"1022801";"Health & Beauty / Health Care / Medications & Treatments / Pain Relievers / Hemorrhoid Care"
"1022802";"Health & Beauty / Health Care / Medications & Treatments / Pain Relievers / Joint & Muscle Pain Relief"
"1022806";"Health & Beauty / Health Care / Medications & Treatments / Pain Relievers / Non-Aspirin"
"1022810";"Health & Beauty / Health Care / Medications & Treatments / Pain Relievers / Oral Pain Relief"
"1022814";"Health & Beauty / Health Care / Medications & Treatments / Pain Relievers / Rubs & Ointments"
"1022923";"Health & Beauty / Medical Supplies & Equipment / Mobility & Daily Living Aids / Bathroom Safety, Aids & Accessories / Bath & Shower Aids"
"1023070";"Health & Beauty / Medical Supplies & Equipment / Mobility & Daily Living Aids / Visual Impairment Aids / Reading Glasses"
"1023153";"Health & Beauty / Personal Care / Hair Care / Extensions, Wigs & Accessories / Hairpieces"
"1023226";"Health & Beauty / Personal Care / Hair Care / Shampoo / Shampoo & Conditioner Sets"
"1023227";"Health & Beauty / Personal Care / Hair Care / Shampoo / Shampoo Plus Conditioner"
"1023290";"Health & Beauty / Personal Care / Shave & Hair Removal / Men's / After Shaves"
"1023316";"Health & Beauty / Personal Care / Shave & Hair Removal / Men's / Shaving Accessories"
"1023331";"Health & Beauty / Personal Care / Shave & Hair Removal / Men's / Waxing"
"1023378";"Health & Beauty / Personal Care / Skin Care / Body / Cleansers"
"1023381";"Health & Beauty / Personal Care / Skin Care / Body / Moisturizers"
"1023492";"Health & Beauty / Sexual Wellness / Adult Toys & Games / Sex Toys / Anal Sex Toys"
"1023496";"Health & Beauty / Sexual Wellness / Adult Toys & Games / Sex Toys / Dildos"
"1023500";"Health & Beauty / Sexual Wellness / Adult Toys & Games / Sex Toys / Masturbators & Dolls"
"1023504";"Health & Beauty / Sexual Wellness / Adult Toys & Games / Sex Toys / Penis Rings"
"1023505";"Health & Beauty / Sexual Wellness / Adult Toys & Games / Sex Toys / Pumps & Enlargers"
"1023488";"Health & Beauty / Sexual Wellness / Adult Toys & Games / Sex Toys / Women"
"1023622";"Health & Beauty / Sports Nutrition / Protein / Powders / Whey Protein Isolate"
"1014876";"Home & Office / Appliances / Cooking Appliances / Cook Top / Electric"
"1014878";"Home & Office / Appliances / Cooking Appliances / Cook Top / Gas"
"1014880";"Home & Office / Appliances / Cooking Appliances / Cook Top / Induction"
"1014883";"Home & Office / Appliances / Cooking Appliances / Cookers / Combo Cookers"
"1014886";"Home & Office / Appliances / Cooking Appliances / Cookers / Cookers"
"1014887";"Home & Office / Appliances / Cooking Appliances / Cookers / Gas Cookers"
"1014890";"Home & Office / Appliances / Cooking Appliances / Cookers / Induction Cookers"
"1014892";"Home & Office / Appliances / Cooking Appliances / Cooking Appliance Accessories / Splashback"
"1014893";"Home & Office / Appliances / Cooking Appliances / Cooking Appliance Accessories / Warming Drawer"
"1014897";"Home & Office / Appliances / Small Appliances / Beverage Preparation / Tea Makers And Urn"
"1014900";"Home & Office / Appliances / Small Appliances / Ironing & Laundry / Dry Iron"
"1014902";"Home & Office / Appliances / Small Appliances / Mixing & Blending / Yam Pounder"
"1014904";"Home & Office / Appliances / Small Appliances / Other Small Appliances / Insect Repellant"
"1014906";"Home & Office / Appliances / Small Appliances / Vacuum Cleaners / Bag Vacuum Cleaner"
"1014907";"Home & Office / Appliances / Small Appliances / Vacuum Cleaners / Bagless Vacuum Cleaner"
"1018346";"Home & Office / Arts, Crafts & Sewing / Painting, Drawing & Art Supplies / Art Paper / Drawing Paper"
"1018372";"Home & Office / Arts, Crafts & Sewing / Painting, Drawing & Art Supplies / Drawing / Art Sets"
"1018583";"Home & Office / Arts, Crafts & Sewing / Sewing / Sewing Notions & Supplies / Dress Forms & Mannequins"
"1014912";"Home & Office / Home & Furniture / Furniture / Game Room Furniture / Video Game Chair"
"1014914";"Home & Office / Home & Furniture / Furniture / Home Office Furniture / Ergonomic Accessories"
"1014915";"Home & Office / Home & Furniture / Furniture / Home Office Furniture / Laptop & Printer Stand"
"1014920";"Home & Office / Home & Furniture / Kitchen & Dining / Kitchen Tools & Accessories / Kitchen Accessories"
